,Searched,City,State,Lat,Lng,Restaurant,Category,Transactions,Category 1,Category 2,Category 3,Vegan Options,POPESTIMATE2019
2106,"Thornton, Illinois",Flossmoor,IL,41.5428254,-87.6794554,Dunnings Gourmet Market & Deli,"['Meat Shops', 'Sandwiches', 'Delis']",['delivery'],Meat Shops,Sandwiches,Delis,0,2401
2107,"Thornton, Illinois",Chicago Heights,IL,41.521489,-87.64487,Madero's,['Mexican'],[],Mexican,,,0,2401
2108,"Thornton, Illinois",Glenwood,IL,41.5436541,-87.6114209,Gabe's Place,['Breakfast & Brunch'],['delivery'],Breakfast & Brunch,,,0,2401
2109,"Thornton, Illinois",Harvey,IL,41.59298588,-87.63624718,Reggae Island Jerk Chicken,['Caribbean'],"['pickup', 'delivery']",Caribbean,,,0,2401
2110,"Thornton, Illinois",Riverdale,IL,41.63384628,-87.61759949,Andy's Hot Dogs,['Restaurants'],['delivery'],Restaurants,,,0,2401
2111,"Thornton, Illinois",South Holland,IL,41.58207,-87.6354,Maxwell Street Grill,"['Hot Dogs', 'Burgers']",['delivery'],Hot Dogs,Burgers,,0,2401
2112,"Thornton, Illinois",SOUTH HOLLAND,IL,41.622524,-87.620092,Los Tacos,['Mexican'],['delivery'],Mexican,,,0,2401
2113,"Thornton, Illinois",Calumet City,IL,41.61697388,-87.55874634,Cocula Restaurant,['Mexican'],"['pickup', 'delivery']",Mexican,,,0,2401
2114,"Thornton, Illinois",Calumet City,IL,41.61953354,-87.55948639,Tropic Island Jerk Chicken Restaurant,"['Caribbean', 'Chicken Wings']",['pickup'],Caribbean,Chicken Wings,,0,2401
2115,"Thornton, Illinois",Homewood,IL,41.56916,-87.63563,Freddy's Frozen Custard & Steakburgers,"['Burgers', 'Desserts', 'Ice Cream & Frozen Yogurt']",[],Burgers,Desserts,Ice Cream & Frozen Yogurt,0,2401
2116,"Thornton, Illinois",Homewood,IL,41.56678673,-87.63667594,Jerk -N- GO Homewood,"['Caribbean', 'Seafood']",[],Caribbean,Seafood,,0,2401
2117,"Thornton, Illinois",Harvey,IL,41.59983063,-87.63606262,Senior Salsa,['Mexican'],[],Mexican,,,0,2401
2118,"Thornton, Illinois",Calumet City,IL,41.62250425,-87.5619451,Seafood Paradise,['Seafood'],[],Seafood,,,0,2401
2119,"Thornton, Illinois",South Holland,IL,41.6008322,-87.6020758,Blueberry Field Pancake House & Restaurant,['Breakfast & Brunch'],"['pickup', 'delivery']",Breakfast & Brunch,,,0,2401
2120,"Thornton, Illinois",Chicago Heights,IL,41.52137451,-87.64633419,China Inn,['Chinese'],['delivery'],Chinese,,,0,2401
2121,"Thornton, Illinois",Homewood,IL,41.56420517,-87.63669586,Chili's,"['American (Traditional)', 'Bars', 'Tex-Mex']",[],American (Traditional),Bars,Tex-Mex,0,2401
2122,"Thornton, Illinois",Calumet City,IL,41.62836,-87.55953,Don Pedro Mexican Bar & Grill,['Mexican'],['pickup'],Mexican,,,0,2401
2123,"Thornton, Illinois",Dolton,IL,41.6227634,-87.61751711,Harolds Shrimp & Chicken,"['Chicken Wings', 'Seafood']",['pickup'],Chicken Wings,Seafood,,0,2401
2124,"Thornton, Illinois",Calumet City,IL,41.63007862,-87.56134517,Irie Jerk Hut,['Caribbean'],['delivery'],Caribbean,,,0,2401
2125,"Thornton, Illinois",Homewood,IL,41.55838394,-87.63652039,Homewood Deli & Liquor,"['Beer, Wine & Spirits', 'Delis']","['pickup', 'delivery']","Beer, Wine & Spirits",Delis,,0,2401
2126,"Thornton, Illinois",Chicago,IL,41.6301349,-87.5576427,Sandwich Castle,['Sandwiches'],['delivery'],Sandwiches,,,0,2401
2127,"Thornton, Illinois",Dolton,IL,41.622307,-87.6064481,Olivia's Restaurant,"['Breakfast & Brunch', 'Diners']",['delivery'],Breakfast & Brunch,Diners,,0,2401
2128,"Thornton, Illinois",Lynwood,IL,41.53618,-87.558057,Flavours Seafood Bar,"['Seafood', 'Desserts']",['delivery'],Seafood,Desserts,,0,2401
2129,"Thornton, Illinois",Dixmoor,IL,41.6347114,-87.6778559,San Marcos Taqueria,['Mexican'],[],Mexican,,,0,2401
2130,"Thornton, Illinois",Hazel Crest,IL,41.57994771,-87.66517554,Boz's Hot Dogs,"['Hot Dogs', 'Sandwiches', 'Mexican']",['delivery'],Hot Dogs,Sandwiches,Mexican,0,2401
2131,"Thornton, Illinois",Harvey,IL,41.61070633,-87.64575195,Internatl Carry Out,['Restaurants'],[],Restaurants,,,0,2401
2132,"Thornton, Illinois",Harvey,IL,41.6201377,-87.673764,Taqueria Los Taquitos,['Mexican'],[],Mexican,,,0,2401
2133,"Thornton, Illinois",Dolton,IL,41.61451009,-87.59647992,Moy's Chinese Kitchen,['Chinese'],"['pickup', 'delivery']",Chinese,,,0,2401
2134,"Thornton, Illinois",Harvey,IL,41.5933609,-87.6362851,P & J's Drive-In,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,2401
2135,"Thornton, Illinois",Dolton,IL,41.62216633,-87.59201583,J&J Fish & Chicken,"['Seafood', 'Chicken Wings']",['delivery'],Seafood,Chicken Wings,,0,2401
2136,"Thornton, Illinois",South Holland,IL,41.600471,-87.600746,Submarine Port,['Sandwiches'],['delivery'],Sandwiches,,,0,2401
2137,"Thornton, Illinois",Chicago Heights,IL,41.5285301,-87.6359349,The Hummingbird Jamaican Restaurant,['Caribbean'],"['pickup', 'delivery']",Caribbean,,,0,2401
2138,"Thornton, Illinois",Dolton,IL,41.63267517,-87.60360718,The Bait Shop,"['Food Trucks', 'Seafood']",[],Food Trucks,Seafood,,0,2401
2139,"Thornton, Illinois",Homewood,IL,41.57105835,-87.63702715,Buffalo Wild Wings,"['Chicken Wings', 'Sports Bars', 'American (Traditional)']","['pickup', 'delivery']",Chicken Wings,Sports Bars,American (Traditional),0,2401
2140,"Thornton, Illinois",Calumet City,IL,41.62250137,-87.56726074,Crystal's,['Barbeque'],['delivery'],Barbeque,,,0,2401
2141,"Thornton, Illinois",Lansing,IL,41.5942688,-87.5584869,Olive Garden Italian Restaurant,"['Italian', 'Salad', 'Soup']",[],Italian,Salad,Soup,0,2401
2142,"Thornton, Illinois",Dolton,IL,41.6145613,-87.5975851,Italian Fiesta Pizzeria - Dolton,"['Italian', 'Pizza']","['pickup', 'delivery']",Italian,Pizza,,0,2401
2143,"Thornton, Illinois",Dolton,IL,41.62229,-87.60782,Jimmy's Burgers and Wings,"['Burgers', 'Chicken Wings']","['pickup', 'delivery']",Burgers,Chicken Wings,,0,2401
2144,"Thornton, Illinois",Dolton,IL,41.613678,-87.597616,Kozy Korner Deli & Catering,"['Delis', 'Salad', 'Sandwiches']",['delivery'],Delis,Salad,Sandwiches,0,2401
2145,"Thornton, Illinois",Lansing,IL,41.578875,-87.556598,JJ Kelly's,"['American (Traditional)', 'Bars']",['delivery'],American (Traditional),Bars,,0,2401
2146,"Thornton, Illinois",Harvey,IL,41.60110092,-87.66059113,Lee's Chop Suey,['Chinese'],"['pickup', 'delivery']",Chinese,,,0,2401
2147,"Thornton, Illinois",Burnham,IL,41.6416913,-87.5591245,Harbour Point Shrimp House,['Seafood'],"['pickup', 'delivery']",Seafood,,,0,2401
2148,"Thornton, Illinois",South Holland,IL,41.6006553,-87.5934632,Cabo San Lucas,"['Sandwiches', 'Tacos', 'Hot Dogs']","['pickup', 'delivery']",Sandwiches,Tacos,Hot Dogs,0,2401
2149,"Thornton, Illinois",Homewood,IL,41.56218388,-87.66742775,Redbird Cafe,"['Breakfast & Brunch', 'Coffee & Tea', 'Kombucha']",['delivery'],Breakfast & Brunch,Coffee & Tea,Kombucha,0,2401
2150,"Thornton, Illinois",Chicago Heights,IL,41.50433251,-87.65047308,Taqueria Los Primos,['Mexican'],['delivery'],Mexican,,,0,2401
2151,"Thornton, Illinois",Homewood,IL,41.55755102,-87.66580693,Marco's Pizza,['Pizza'],[],Pizza,,,0,2401
2152,"Thornton, Illinois",Chicago Heights,IL,41.503354,-87.640946,Taco's Jr,['Mexican'],['delivery'],Mexican,,,0,2401
2153,"Thornton, Illinois",Posen,IL,41.625109,-87.675827,Denvers Restaurant,['American (Traditional)'],[],American (Traditional),,,0,2401
2154,"Thornton, Illinois",Homewood,IL,41.56374,-87.66564,Burrito Express,['Mexican'],['delivery'],Mexican,,,0,2401
2155,"Thornton, Illinois",Homewood,IL,41.5611416,-87.6362971,Harold's Chicken of Homewood,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",['delivery'],Fast Food,Chicken Wings,Chicken Shop,0,2401
2156,"Thornton, Illinois",Lansing,IL,41.58049704,-87.55923271,J & J Fish & Chicken,"['Seafood', 'Chicken Wings']",['pickup'],Seafood,Chicken Wings,,0,2401
2157,"Thornton, Illinois",Calumet City,IL,41.58718,-87.55972,Chili's,"['Bars', 'Tex-Mex', 'American (Traditional)']",[],Bars,Tex-Mex,American (Traditional),0,2401
2158,"Thornton, Illinois",Chicago Heights,IL,41.5266571,-87.63536835,Burrito Station,['Mexican'],['pickup'],Mexican,,,0,2401
2159,"Thornton, Illinois",South Holland,IL,41.62238,-87.62034,South Holland Gyros,['Restaurants'],[],Restaurants,,,0,2401
2160,"Thornton, Illinois",Calumet City,IL,41.62248,-87.569786,Jamaica Jerk Choice,['Caribbean'],['delivery'],Caribbean,,,0,2401
2161,"Thornton, Illinois",Homewood,IL,41.5721769,-87.6368686,Chick-fil-A,['Fast Food'],['delivery'],Fast Food,,,0,2401
2162,"Thornton, Illinois",Lansing,IL,41.5741328,-87.5587151,China Chef,['Chinese'],['delivery'],Chinese,,,0,2401
2163,"Thornton, Illinois",Chicago Heights,IL,41.5000039,-87.6400877,Los Compadres,['Mexican'],['delivery'],Mexican,,,0,2401
2164,"Thornton, Illinois",Glenwood,IL,41.54286283,-87.60345433,Papa Philly & Fish,['Seafood'],[],Seafood,,,0,2401
2165,"Thornton, Illinois",Dolton,IL,41.62407,-87.596949,Rashidat's Detox Cafe,"['Juice Bars & Smoothies', 'Acai Bowls', 'Soup']",['delivery'],Juice Bars & Smoothies,Acai Bowls,Soup,0,2401
2166,"Thornton, Illinois",Dolton,IL,41.6224556,-87.6076355,J-Wok Chinese Restaurant,['Chinese'],"['pickup', 'delivery']",Chinese,,,0,2401
2167,"Thornton, Illinois",Lansing,IL,41.5909644,-87.5585534,Sharks Fish & Chicken,['Seafood'],[],Seafood,,,0,2401
2168,"Thornton, Illinois",Lansing,IL,41.63317784,-87.55940944,Fisherman's Island,['Seafood'],"['pickup', 'delivery']",Seafood,,,0,2401
2169,"Thornton, Illinois",Lansing,IL,41.584861,-87.55928,Hooters,"['American (Traditional)', 'Sports Bars', 'Chicken Wings']",['delivery'],American (Traditional),Sports Bars,Chicken Wings,0,2401
2170,"Thornton, Illinois",Chicago Heights,IL,41.5207149,-87.6492589,Faso's Pizza & Pasta,['Pizza'],['delivery'],Pizza,,,0,2401
2171,"Thornton, Illinois",Chicago Heights,IL,41.5207049,-87.6500001,Dimitri Best Food,['American (New)'],"['pickup', 'delivery']",American (New),,,0,2401
2172,"Thornton, Illinois",Harvey,IL,41.62288666,-87.63949585,Malones Bar-B-Q,['Barbeque'],['delivery'],Barbeque,,,0,2401
2173,"Thornton, Illinois",Riverdale,IL,41.63835,-87.61755,China Palace Restaurant,['Chinese'],['delivery'],Chinese,,,0,2401
2174,"Thornton, Illinois",Homewood,IL,41.5563657,-87.6814538,Pop's Italian Beef & Sausage- Homewood,"['Sandwiches', 'Salad', 'Burgers']",['pickup'],Sandwiches,Salad,Burgers,0,2401
2175,"Thornton, Illinois",Lansing,IL,41.573448,-87.5587051,Wingstop,['Chicken Wings'],"['pickup', 'delivery']",Chicken Wings,,,0,2401
2176,"Thornton, Illinois",Chicago Heights,IL,41.520544,-87.647515,Shark's Fish & Chicken,"['Fish & Chips', 'Fast Food', 'Seafood']",['delivery'],Fish & Chips,Fast Food,Seafood,0,2401
2177,"Thornton, Illinois",South Holland,IL,41.584392,-87.607788,Mr Submarine,"['Sandwiches', 'Burgers', 'Chicken Wings']",['delivery'],Sandwiches,Burgers,Chicken Wings,0,2401
2178,"Thornton, Illinois",Calumet City,IL,41.60014445,-87.55951475,Buffalo Wild Wings,"['Chicken Wings', 'American (Traditional)', 'Sports Bars']","['pickup', 'delivery']",Chicken Wings,American (Traditional),Sports Bars,0,2401
2179,"Thornton, Illinois",Chicago Heights,IL,41.50956326,-87.60063194,La Michoacana and Carnitas Express,"['Mexican', 'Convenience Stores']",[],Mexican,Convenience Stores,,0,2401
